sku,archivo_es,archivo_de,estado_de,url_oficial_de,nota
6861,Fusions Red 6861-PI_ES.pdf,6861-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6861-PI_DE.pdf
6107,Heart Formula 6107-PI_ES.pdf,6107-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6107-PI_DE.pdf
4451,HEART FORMULA_ 2.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
3447,IRON PLUS.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6113,JOIN FORMULA 6113-PI_ES.pdf,6113-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6113-PI_DE.pdf
6648,Key-Tonic 6648-PI_ES.pdf,6648-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6648-PI_DE.pdf
2632,Lifeplus - Natural Hand Cream.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6063,Lifeplus Discovery 6063-PI_ES.pdf,6063-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6063-PI_DE.pdf
6691,LIFEPLUS PETS BASICS 6691-PI_ES.pdf,6691-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6691-PI_DE.pdf
6696,Lifeplus Pets Dental 6696-PI_ES.pdf,6696-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6696-PI_DE.pdf
6115,LUNG FORMULA 2.pdf,6115-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6115-PI_DE.pdf
6115,Lung Formula PULMONES SOLO DISPONIBLE EN USA  6115-PI_ES.pdf,6115-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6115-PI_DE.pdf
6658,Lyprinex (180ct) 6658-PI_ES.pdf,6658-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6658-PI_DE.pdf
6108,Lyprinex 6108-PI_ES.pdf,6108-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6108-PI_DE.pdf
6699,MANGO OMEGA .pdf,6699-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6699-PI_DE.pdf
3444,Menaplus_PI_ES.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6140,MICRO MINS™ PLUS.pdf,6140-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6140-PI_DE.pdf
6140,Micro•Mins™ Plus 6140-PI_ES.pdf,6140-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6140-PI_DE.pdf
6127,MSM Plus pastillas 6127-PI_ES.pdf,6127-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6127-PI_DE.pdf
1021,MSM Plus Vital Care Lotion 1021-PI_EN.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
2631,Natural Body Wash.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6654,Natural Gold Hand & Body Bar.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
2630,Natural Hand & Body Lotion.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
2629,Natural Hand Wash.pdf,2629-PI_DE.pdf,descargado_suiza,https://ww1.lifeplus.com/SHX4C7/ch/de/product-details/2629
4999,OMEGOLD.4999-PI_ES.pdf,4999-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4999-PI_DE.pdf
6117,ParaCleanse SOLO DISPONIBLE EN USA  6117-PI_ES.pdf,6117-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6117-PI_DE.pdf
6117,PARACLEANSE ™.pdf,6117-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6117-PI_DE.pdf
6687,PETS CALM 6687-PI_ES.pdf,6687-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6687-PI_DE.pdf
6688,Pets™ Move 6688-PI_ES.pdf,6688-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6688-PI_DE.pdf
3446,PH PLUS™ 2.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6106,Phase‘olean® Forte SOLO DISPONIBLE EN USA  6106-PI_ES.pdf,6106-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6106-PI_DE.pdf
